Año,Trimestre,Provincia,Velocidad,Accesos_prov,LinkIndec,Partido,Localidad,Accesos_loc
2024,2,SAN JUAN,0.50,21.00,70049050,Iglesia,Pismanta,1.00
2024,2,SAN JUAN,0.50,21.00,70056080,Jáchal,San José de Jáchal,1.00
2024,2,SAN JUAN,0.50,21.00,70056110,Jáchal,Villa Mercedes,1.00
2024,2,SAN JUAN,0.50,21.00,70070040,Pocito,Villa Aberastain - La Rinconada,1.00
2024,2,SAN JUAN,0.50,21.00,70091070,San Martín,Villa San Martín,1.00
2024,2,SAN JUAN,0.50,21.00,70105010,Sarmiento,Cañada Honda,2.00
2024,2,SAN JUAN,0.50,21.00,70105060,Sarmiento,Las Lagunas,1.00
2024,2,SAN JUAN,0.50,21.00,70119060,Valle Fértil,Villa San Agustín,3.00
2024,2,SAN JUAN,6.00,4967.00,70063040,9 de Julio,9 de Julio,66.00
2024,2,SAN JUAN,6.00,4967.00,70063030,9 de Julio,Las Chacritas,30.00
2024,2,SAN JUAN,6.00,4967.00,70126010,25 de Mayo,Villa Borjas,8.00
2024,2,SAN JUAN,6.00,4967.00,70126050,25 de Mayo,Villa Santa Rosa,49.00
2024,2,SAN JUAN,6.00,4967.00,70007010,Albardón,El Rincón,15.00
2024,2,SAN JUAN,6.00,4967.00,70007010,Albardón,Villa General San Martin,15.00
2024,2,SAN JUAN,6.00,4967.00,70007020,Albardón,Villa General San Martín - Campo Afuera,38.00
2024,2,SAN JUAN,6.00,4967.00,70014020,Angaco,Villa El Salvador - Villa Sefair,38.00
2024,2,SAN JUAN,6.00,4967.00,70021020,Calingasta,Calingasta,170.00
2024,2,SAN JUAN,6.00,4967.00,70021030,Calingasta,Tamberías,147.00
2024,2,SAN JUAN,6.00,4967.00,70035020,Caucete,Caucete,163.00
2024,2,SAN JUAN,6.00,4967.00,70035080,Caucete,Villa Independencia,9.00
2024,2,SAN JUAN,6.00,4967.00,70042010,Chimbas,Chimbas,45.00
2024,2,SAN JUAN,6.00,4967.00,70042010,Chimbas,Villa Paula Albarracin,2.00
2024,2,SAN JUAN,6.00,4967.00,70056080,Jáchal,San José de Jáchal,143.00
2024,2,SAN JUAN,6.00,4967.00,70070030,Pocito,Quinto Cuartel,32.00
2024,2,SAN JUAN,6.00,4967.00,70070010,Pocito,Villa Aberastain,24.00
2024,2,SAN JUAN,6.00,4967.00,70070040,Pocito,Villa Aberastain - La Rinconada,4.00
2024,2,SAN JUAN,6.00,4967.00,70070050,Pocito,Villa Barbosa - Villa Nacusi,5.00
2024,2,SAN JUAN,6.00,4967.00,70077010,Rawson,El Medanito,5.00
2024,2,SAN JUAN,6.00,4967.00,70077010,Rawson,Rawson,21.00
2024,2,SAN JUAN,6.00,4967.00,70077020,Rawson,Villa Bolaños,127.00
2024,2,SAN JUAN,6.00,4967.00,70077020,Rawson,Villa Krause,176.00
2024,2,SAN JUAN,6.00,4967.00,70084010,Rivadavia,Rivadavia,219.00
2024,2,SAN JUAN,6.00,4967.00,70091020,San Martín,Dos Acequias (Est. Los Angacos),31.00
2024,2,SAN JUAN,6.00,4967.00,70091060,San Martín,Villa Don Bosco (Est. Angaco Sud),9.00
2024,2,SAN JUAN,6.00,4967.00,70091070,San Martín,Villa San Martín,17.00
2024,2,SAN JUAN,6.00,4967.00,70098010,Santa Lucía,Alto De Sierra,21.00
2024,2,SAN JUAN,6.00,4967.00,70105070,Sarmiento,Los Berros,48.00
2024,2,SAN JUAN,6.00,4967.00,70105100,Sarmiento,Villa Media Agua,148.00
2024,2,SAN JUAN,6.00,4967.00,70112010,Ullum,Villa Ibáñez,169.00
2024,2,SAN JUAN,6.00,4967.00,70119010,Valle Fértil,Astica,30.00
2024,2,SAN JUAN,6.00,4967.00,70119060,Valle Fértil,Villa San Agustín,260.00
2024,2,SAN JUAN,6.00,4967.00,70133010,Zonda,Villa Basilio Nievas,106.00
2024,2,SAN JUAN,7.00,86.00,70007020,Albardón,Villa General San Martín - Campo Afuera,12.00
2024,2,SAN JUAN,7.00,86.00,70014020,Angaco,Villa El Salvador - Villa Sefair,11.00
2024,2,SAN JUAN,7.00,86.00,70042010,Chimbas,Chimbas,46.00
2024,2,SAN JUAN,7.00,86.00,70070040,Pocito,Villa Aberastain - La Rinconada,3.00
2024,2,SAN JUAN,7.00,86.00,70070050,Pocito,Villa Barbosa - Villa Nacusi,5.00
2024,2,SAN JUAN,7.00,86.00,70091060,San Martín,Villa Don Bosco (Est. Angaco Sud),9.00
2024,2,SAN JUAN,8.00,9158.00,70021030,Calingasta,Tamberías,33.00
2024,2,SAN JUAN,8.00,9158.00,70035020,Caucete,Caucete,23.00
2024,2,SAN JUAN,9.00,6.00,70028010,Capital,San Juan,1.00
2024,2,SAN JUAN,9.00,6.00,70077010,Rawson,Rawson,2.00
2024,2,SAN JUAN,9.00,6.00,70084010,Rivadavia,Rivadavia,1.00
2024,2,SAN JUAN,10.00,3778.00,70063040,9 de Julio,9 de Julio,10.00
2024,2,SAN JUAN,10.00,3778.00,70063030,9 de Julio,Las Chacritas,2.00
2024,2,SAN JUAN,10.00,3778.00,70126010,25 de Mayo,Villa Borjas,1.00
2024,2,SAN JUAN,10.00,3778.00,70126050,25 de Mayo,Villa Santa Rosa,8.00
2024,2,SAN JUAN,10.00,3778.00,70007010,Albardón,El Rincón,24.00
2024,2,SAN JUAN,10.00,3778.00,70007010,Albardón,Villa General San Martin,23.00
2024,2,SAN JUAN,10.00,3778.00,70007020,Albardón,Villa General San Martín - Campo Afuera,92.00
2024,2,SAN JUAN,10.00,3778.00,70014020,Angaco,Villa El Salvador - Villa Sefair,3.00
2024,2,SAN JUAN,10.00,3778.00,70028010,Capital,San Juan,238.00
2024,2,SAN JUAN,10.00,3778.00,70035080,Caucete,Villa Independencia,3.00
2024,2,SAN JUAN,10.00,3778.00,70042010,Chimbas,Chimbas,5.00
2024,2,SAN JUAN,10.00,3778.00,70042010,Chimbas,Villa Paula Albarracin,1.00
2024,2,SAN JUAN,10.00,3778.00,70049010,Iglesia,Angualasto,61.00
2024,2,SAN JUAN,10.00,3778.00,70049040,Iglesia,Las Flores,124.00
2024,2,SAN JUAN,10.00,3778.00,70049070,Iglesia,Tudcum,102.00
2024,2,SAN JUAN,10.00,3778.00,70056050,Jáchal,Niquivil,36.00
2024,2,SAN JUAN,10.00,3778.00,70056060,Jáchal,Pampa Vieja,6.00
2024,2,SAN JUAN,10.00,3778.00,70056070,Jáchal,San Isidro,56.00
2024,2,SAN JUAN,10.00,3778.00,70056090,Jáchal,Tamberías,37.00
2024,2,SAN JUAN,10.00,3778.00,70056110,Jáchal,Villa Mercedes,63.00
2024,2,SAN JUAN,10.00,3778.00,70070030,Pocito,Quinto Cuartel,5.00
2024,2,SAN JUAN,10.00,3778.00,70070010,Pocito,Villa Aberastain,11.00
2024,2,SAN JUAN,10.00,3778.00,70077010,Rawson,Rawson,3.00
2024,2,SAN JUAN,10.00,3778.00,70077020,Rawson,Villa Bolaños,10.00
2024,2,SAN JUAN,10.00,3778.00,70077020,Rawson,Villa Krause,68.00
2024,2,SAN JUAN,10.00,3778.00,70084010,Rivadavia,Rivadavia,21.00
2024,2,SAN JUAN,10.00,3778.00,70091020,San Martín,Dos Acequias (Est. Los Angacos),3.00
2024,2,SAN JUAN,10.00,3778.00,70091030,San Martín,San Isidro (Est. Los Angacos),1.00
2024,2,SAN JUAN,10.00,3778.00,70091070,San Martín,Villa San Martín,47.00
2024,2,SAN JUAN,10.00,3778.00,70098010,Santa Lucía,Alto De Sierra,2.00
2024,2,SAN JUAN,10.00,3778.00,70098010,Santa Lucía,Santa Lucía,11.00
2024,2,SAN JUAN,10.00,3778.00,70105010,Sarmiento,Cañada Honda,1.00
2024,2,SAN JUAN,10.00,3778.00,70105070,Sarmiento,Los Berros,4.00
2024,2,SAN JUAN,10.00,3778.00,70105100,Sarmiento,Villa Media Agua,173.00
2024,2,SAN JUAN,10.00,3778.00,70112010,Ullum,Villa Ibáñez,4.00
2024,2,SAN JUAN,10.00,3778.00,70133010,Zonda,Villa Basilio Nievas,2.00
2024,2,SAN JUAN,12.00,597.00,70063040,9 de Julio,9 de Julio,11.00
2024,2,SAN JUAN,12.00,597.00,70063030,9 de Julio,Las Chacritas,6.00
2024,2,SAN JUAN,12.00,597.00,70028010,Capital,San Juan,26.00
2024,2,SAN JUAN,12.00,597.00,70077010,Rawson,Rawson,8.00
2024,2,SAN JUAN,12.00,597.00,70084010,Rivadavia,Rivadavia,10.00
2024,2,SAN JUAN,15.00,9836.00,70063040,9 de Julio,9 de Julio,10.00
2024,2,SAN JUAN,15.00,9836.00,70126050,25 de Mayo,Villa Santa Rosa,13.00
2024,2,SAN JUAN,15.00,9836.00,70007010,Albardón,El Rincón,41.00
2024,2,SAN JUAN,15.00,9836.00,70007010,Albardón,Villa General San Martin,27.00
2024,2,SAN JUAN,15.00,9836.00,70021010,Calingasta,Barreal - Villa Pituil,48.00
2024,2,SAN JUAN,15.00,9836.00,70021020,Calingasta,Calingasta,40.00
2024,2,SAN JUAN,15.00,9836.00,70021030,Calingasta,Tamberías,30.00
2024,2,SAN JUAN,15.00,9836.00,70035020,Caucete,Caucete,72.00
2024,2,SAN JUAN,15.00,9836.00,70056080,Jáchal,San José de Jáchal,9.00
2024,2,SAN JUAN,15.00,9836.00,70070010,Pocito,Villa Aberastain,25.00
2024,2,SAN JUAN,15.00,9836.00,70070040,Pocito,Villa Aberastain - La Rinconada,1.00
2024,2,SAN JUAN,15.00,9836.00,70077010,Rawson,Rawson,40.00
2024,2,SAN JUAN,15.00,9836.00,70084010,Rivadavia,Rivadavia,80.00
2024,2,SAN JUAN,15.00,9836.00,70098010,Santa Lucía,Santa Lucía,28.00
2024,2,SAN JUAN,15.00,9836.00,70105100,Sarmiento,Villa Media Agua,22.00
2024,2,SAN JUAN,20.00,1099.00,70063040,9 de Julio,9 de Julio,3.00
2024,2,SAN JUAN,20.00,1099.00,70063030,9 de Julio,Las Chacritas,5.00
2024,2,SAN JUAN,20.00,1099.00,70126010,25 de Mayo,Villa Borjas,1.00
2024,2,SAN JUAN,20.00,1099.00,70126050,25 de Mayo,Villa Santa Rosa,1.00
2024,2,SAN JUAN,20.00,1099.00,70007010,Albardón,Villa General San Martin,2.00
2024,2,SAN JUAN,20.00,1099.00,70007020,Albardón,Villa General San Martín - Campo Afuera,7.00
2024,2,SAN JUAN,20.00,1099.00,70014020,Angaco,Villa El Salvador - Villa Sefair,1.00
2024,2,SAN JUAN,20.00,1099.00,70028010,Capital,San Juan,182.00
2024,2,SAN JUAN,20.00,1099.00,70035020,Caucete,Caucete,4.00
2024,2,SAN JUAN,20.00,1099.00,70035080,Caucete,Villa Independencia,1.00
2024,2,SAN JUAN,20.00,1099.00,70070030,Pocito,Quinto Cuartel,27.00
2024,2,SAN JUAN,20.00,1099.00,70070010,Pocito,Villa Aberastain,3.00
2024,2,SAN JUAN,20.00,1099.00,70077010,Rawson,Rawson,6.00
2024,2,SAN JUAN,20.00,1099.00,70077020,Rawson,Villa Krause,2.00
2024,2,SAN JUAN,20.00,1099.00,70091070,San Martín,Villa San Martín,2.00
2024,2,SAN JUAN,20.00,1099.00,70098010,Santa Lucía,Alto De Sierra,13.00
2024,2,SAN JUAN,20.00,1099.00,70098010,Santa Lucía,Santa Lucía,7.00
2024,2,SAN JUAN,20.00,1099.00,70105070,Sarmiento,Los Berros,2.00
2024,2,SAN JUAN,20.00,1099.00,70105100,Sarmiento,Villa Media Agua,6.00
2024,2,SAN JUAN,20.00,1099.00,70112010,Ullum,Villa Ibáñez,35.00
2024,2,SAN JUAN,20.00,1099.00,70133010,Zonda,Villa Basilio Nievas,18.00
2024,2,SAN JUAN,24.00,259.00,70028010,Capital,San Juan,29.00
2024,2,SAN JUAN,24.00,259.00,70070040,Pocito,Villa Aberastain - La Rinconada,13.00
2024,2,SAN JUAN,24.00,259.00,70077010,Rawson,Rawson,50.00
2024,2,SAN JUAN,24.00,259.00,70084010,Rivadavia,Rivadavia,37.00
2024,2,SAN JUAN,24.00,259.00,70098010,Santa Lucía,Santa Lucía,13.00
2024,2,SAN JUAN,25.00,338.00,70028010,Capital,San Juan,43.00
2024,2,SAN JUAN,25.00,338.00,70084010,Rivadavia,Rivadavia,2.00
2024,2,SAN JUAN,30.00,10448.00,70063040,9 de Julio,9 de Julio,2.00
2024,2,SAN JUAN,30.00,10448.00,70007020,Albardón,Villa General San Martín - Campo Afuera,2.00
2024,2,SAN JUAN,30.00,10448.00,70028010,Capital,San Juan,122.00
2024,2,SAN JUAN,30.00,10448.00,70070030,Pocito,Quinto Cuartel,1.00
2024,2,SAN JUAN,30.00,10448.00,70077020,Rawson,Villa Bolaños,1.00
2024,2,SAN JUAN,30.00,10448.00,70077020,Rawson,Villa Krause,6.00
2024,2,SAN JUAN,30.00,10448.00,70084010,Rivadavia,Rivadavia,133.00
2024,2,SAN JUAN,30.00,10448.00,70098010,Santa Lucía,Santa Lucía,109.00
2024,2,SAN JUAN,30.00,10448.00,70112010,Ullum,Villa Ibáñez,2.00
2024,2,SAN JUAN,30.00,10448.00,70133010,Zonda,Villa Basilio Nievas,1.00
2024,2,SAN JUAN,0.51,4.00,70063040,9 de Julio,9 de Julio,1.00
2024,2,SAN JUAN,0.51,4.00,70028010,Capital,San Juan,1.00
2024,2,SAN JUAN,0.51,4.00,70084010,Rivadavia,Rivadavia,1.00
2024,2,SAN JUAN,60.00,1.00,70028010,Capital,San Juan,1.00
2024,2,SAN JUAN,100.00,3955.00,70070040,Pocito,Villa Aberastain - La Rinconada,216.00
2024,2,SAN JUAN,200.00,2.00,70028010,Capital,San Juan,168.00
2024,2,SAN JUAN,200.00,2.00,70035020,Caucete,Caucete,14.00
2024,2,SAN JUAN,200.00,2.00,70042010,Chimbas,Chimbas,20.00
2024,2,SAN JUAN,200.00,2.00,70070040,Pocito,Villa Aberastain - La Rinconada,6.00
2024,2,SAN JUAN,200.00,2.00,70077010,Rawson,Rawson,61.00
2024,2,SAN JUAN,200.00,2.00,70084010,Rivadavia,Rivadavia,13.00
2024,2,SAN JUAN,200.00,2.00,70098010,Santa Lucía,Santa Lucía,12.00
2024,2,SAN JUAN,300.00,2038.00,70063010,9 de Julio,Alto de Sierra,1.00
2024,2,SAN JUAN,500.00,11.00,70035020,Caucete,Caucete,57.00
2024,2,SAN JUAN,500.00,11.00,70070040,Pocito,Villa Aberastain - La Rinconada,48.00
2024,2,SAN JUAN,500.00,11.00,70084010,Rivadavia,Rivadavia,101.00
2024,2,SAN JUAN,500.00,11.00,70098010,Santa Lucía,Santa Lucía,108.00
2024,2,SAN JUAN,600.00,149.00,70035020,Caucete,Caucete,176.00
2024,2,SAN JUAN,600.00,149.00,70070040,Pocito,Villa Aberastain - La Rinconada,132.00
2024,2,SAN JUAN,600.00,149.00,70098010,Santa Lucía,Santa Lucía,259.00
2024,2,SAN LUIS,0.00,5975.00,74007010,Ayacucho,Pampa Grande,1.00
2024,2,SAN LUIS,0.00,5975.00,74028020,Chacabuco,Cortaderas,1.00
2024,2,SAN LUIS,0.00,5975.00,74035070,General Pedernera,Villa Mercedes,4.00
2024,2,SAN LUIS,0.00,5975.00,74049060,Junín,Merlo,1.00
2024,2,SAN LUIS,0.00,5975.00,74056020,La Capital,Alto Pencoso,1.00
2024,2,SAN LUIS,0.00,5975.00,74056030,La Capital,Balde,1.00
2024,2,SAN LUIS,1.00,466.00,74035030,General Pedernera,Justo Daract,1.00
2024,2,SAN LUIS,1.00,466.00,74035070,General Pedernera,Villa Mercedes,15.00
2024,2,SAN LUIS,1.00,466.00,74049070,Junín,Santa Rosa del Conlara,142.00
2024,2,SAN LUIS,1.00,466.00,74063070,Libertador Grl. San Martín,San Martín,1.00
2024,2,SAN LUIS,2.00,491.00,74021060,Coronel Pringles,La Toma,100.00
2024,2,SAN LUIS,2.00,491.00,74056100,La Capital,Juana Koslay,3.00
2024,2,SAN LUIS,3.00,2771.00,74035030,General Pedernera,Justo Daract,145.00
2024,2,SAN LUIS,3.00,2771.00,74035070,General Pedernera,Villa Mercedes,17.00
2024,2,SAN LUIS,3.00,2771.00,74035090,General Pedernera,Villa Salles,5.00
2024,2,SAN LUIS,3.00,2771.00,74049010,Junín,Carpinteria,112.00
2024,2,SAN LUIS,3.00,2771.00,74049020,Junín,Cerro de Oro,52.00
2024,2,SAN LUIS,3.00,2771.00,74049050,Junín,Los Molles,5.00
2024,2,SAN LUIS,3.00,2771.00,74056080,La Capital,El Volcán,1.00
2024,2,SAN LUIS,3.00,2771.00,74056100,La Capital,Juana Koslay,57.00
2024,2,SAN LUIS,5.00,332.00,74035070,General Pedernera,Villa Mercedes,109.00
2024,2,SAN LUIS,5.00,332.00,74056100,La Capital,Juana Koslay,2.00
2024,2,SAN LUIS,5.00,332.00,74056140,La Capital,San Jerónimo,162.00
2024,2,SAN LUIS,5.00,332.00,74056150,La Capital,San Luis,2.00
2024,2,SAN LUIS,0.50,59.00,0,Ayacucho,OTROS,3.00
2024,2,SAN LUIS,0.50,59.00,74007050,Ayacucho,Quines,1.00
2024,2,SAN LUIS,0.50,59.00,74028010,Chacabuco,Concarán,2.00
2024,2,SAN LUIS,0.50,59.00,0,Coronel Pringles,OTROS,27.00
2024,2,SAN LUIS,0.50,59.00,74042040,Gobernador Dupuy,Batavia,2.00
2024,2,SAN LUIS,0.50,59.00,74042050,Gobernador Dupuy,Buena Esperanza,1.00
2024,2,SAN LUIS,0.50,59.00,74042080,Gobernador Dupuy,La Maroma,1.00
2024,2,SAN LUIS,0.50,59.00,74042100,Gobernador Dupuy,Martín de Loyola,2.00
2024,2,SAN LUIS,0.50,59.00,74042120,Gobernador Dupuy,Navia,2.00
2024,2,SAN LUIS,0.50,59.00,74049080,Junín,Talita,2.00
2024,2,SAN LUIS,0.50,59.00,74056030,La Capital,Balde,5.00
2024,2,SAN LUIS,0.50,59.00,74056150,La Capital,San Luis,3.00
2024,2,SAN LUIS,0.50,59.00,74063030,Libertador Grl. San Martín,Las Chacras,5.00
2024,2,SAN LUIS,0.50,59.00,74063010,Libertador Grl. San Martín,La Vertiente,2.00
2024,2,SAN LUIS,0.50,59.00,74063080,Libertador Grl. San Martín,Villa de Praga,1.00
2024,2,SAN LUIS,6.00,6216.00,74007040,Ayacucho,Luján,105.00
2024,2,SAN LUIS,6.00,6216.00,74007070,Ayacucho,San Francisco del Monte de Oro,279.00
2024,2,SAN LUIS,6.00,6216.00,74028010,Chacabuco,Concarán,260.00
2024,2,SAN LUIS,6.00,6216.00,74028030,Chacabuco,Naschel,245.00
2024,2,SAN LUIS,6.00,6216.00,74028080,Chacabuco,Villa del Carmen,45.00
2024,2,SAN LUIS,6.00,6216.00,74028090,Chacabuco,Villa Larca,50.00
2024,2,SAN LUIS,6.00,6216.00,74021030,Coronel Pringles,Fraga,60.00
2024,2,SAN LUIS,6.00,6216.00,74035070,General Pedernera,Villa Mercedes,49.00
2024,2,SAN LUIS,6.00,6216.00,74042130,Gobernador Dupuy,Nueva Galia,139.00
2024,2,SAN LUIS,6.00,6216.00,74049050,Junín,Los Molles,40.00
2024,2,SAN LUIS,6.00,6216.00,74049070,Junín,Santa Rosa del Conlara,280.00
2024,2,SAN LUIS,6.00,6216.00,74056080,La Capital,El Volcán,1.00
2024,2,SAN LUIS,6.00,6216.00,74056100,La Capital,Juana Koslay,90.00
2024,2,SAN LUIS,6.00,6216.00,74056105,La Capital,La Punta,4.00
2024,2,SAN LUIS,7.00,1.00,74035070,General Pedernera,Villa Mercedes,1.00
2024,2,SAN LUIS,8.00,2622.00,74049010,Junín,Carpinteria,48.00
2024,2,SAN LUIS,8.00,2622.00,74049020,Junín,Cerro de Oro,37.00
2024,2,SAN LUIS,8.00,2622.00,74056100,La Capital,Juana Koslay,2.00
2024,2,SAN LUIS,8.00,2622.00,74056150,La Capital,San Luis,135.00
2024,2,SAN LUIS,9.00,2.00,74035070,General Pedernera,Villa Mercedes,2.00
2024,2,SAN LUIS,9.00,2.00,74056150,La Capital,San Luis,1.00
2024,2,SAN LUIS,12.00,955.00,74035070,General Pedernera,Villa Mercedes,39.00
2024,2,SAN LUIS,12.00,955.00,74056100,La Capital,Juana Koslay,1.00
2024,2,SAN LUIS,12.00,955.00,74056150,La Capital,San Luis,23.00
2024,2,SAN LUIS,15.00,1836.00,74035070,General Pedernera,Villa Mercedes,117.00
2024,2,SAN LUIS,15.00,1836.00,74056100,La Capital,Juana Koslay,3.00
2024,2,SAN LUIS,15.00,1836.00,74056150,La Capital,San Luis,260.00
2024,2,SAN LUIS,20.00,1443.00,74035070,General Pedernera,Villa Mercedes,43.00
2024,2,SAN LUIS,20.00,1443.00,74049020,Junín,Cerro de Oro,16.00
2024,2,SAN LUIS,20.00,1443.00,74049060,Junín,Merlo,224.00
2024,2,SAN LUIS,20.00,1443.00,74056080,La Capital,El Volcán,2.00
2024,2,SAN LUIS,20.00,1443.00,74056100,La Capital,Juana Koslay,77.00
2024,2,SAN LUIS,20.00,1443.00,74056105,La Capital,La Punta,74.00
2024,2,SAN LUIS,30.00,136.00,74035070,General Pedernera,Villa Mercedes,6.00
2024,2,SAN LUIS,30.00,136.00,74056100,La Capital,Juana Koslay,20.00
2024,2,SAN LUIS,30.00,136.00,74056105,La Capital,La Punta,3.00
2024,2,SAN LUIS,30.00,136.00,74056150,La Capital,San Luis,105.00
2024,2,SAN LUIS,40.00,35.00,74049060,Junín,Merlo,34.00
2024,2,SAN LUIS,50.00,11319.00,74056100,La Capital,Juana Koslay,3.00
2024,2,SAN LUIS,50.00,11319.00,74056150,La Capital,San Luis,40.00
2024,2,SAN LUIS,0.51,1.00,74056150,La Capital,San Luis,1.00
2024,2,SAN LUIS,100.00,3949.00,74056100,La Capital,Juana Koslay,9.00
2024,2,SAN LUIS,100.00,3949.00,74056105,La Capital,La Punta,99.00
2024,2,SAN LUIS,500.00,32.00,74035070,General Pedernera,Villa Mercedes,27.00
2024,2,SAN LUIS,500.00,32.00,74056100,La Capital,Juana Koslay,1.00
2024,2,SAN LUIS,500.00,32.00,74056105,La Capital,La Punta,10.00
2024,2,SAN LUIS,500.00,32.00,74056150,La Capital,San Luis,224.00
2024,2,SAN LUIS,999.00,2.00,74056150,La Capital,San Luis,1.00
2024,2,SANTA CRUZ,1.00,216.00,78007010,Corpen Aike,Comandante Luis Piedrabuena,2.00
2024,2,SANTA CRUZ,1.00,216.00,78007020,Corpen Aike,Puerto Santa Cruz,4.00
2024,2,SANTA CRUZ,1.00,216.00,78014010,Deseado,Caleta Olivia,6.00
2024,2,SANTA CRUZ,1.00,216.00,78014020,Deseado,Cañadón Seco,26.00
2024,2,SANTA CRUZ,1.00,216.00,78014060,Deseado,Las Heras,17.00
2024,2,SANTA CRUZ,1.00,216.00,78014070,Deseado,Pico Truncado,73.00
2024,2,SANTA CRUZ,1.00,216.00,78014080,Deseado,Puerto Deseado,11.00
2024,2,SANTA CRUZ,1.00,216.00,78021060,Güer Aike,28 de Noviembre,10.00
2024,2,SANTA CRUZ,1.00,216.00,78021040,Güer Aike,Río Gallegos,59.00
2024,2,SANTA CRUZ,1.00,216.00,78021070,Güer Aike,Yacimientos Río Turbio,1.00
2024,2,SANTA CRUZ,1.00,216.00,78028010,Lago Argentino,El Calafate,23.00
2024,2,SANTA CRUZ,1.00,216.00,78035010,Lago Buenos Aires,Los Antiguos,31.00
2024,2,SANTA CRUZ,1.00,216.00,78035020,Lago Buenos Aires,Perito Moreno,1.00
2024,2,SANTA CRUZ,1.00,216.00,78042010,Magallanes,Puerto San Julián,8.00
2024,2,SANTA CRUZ,2.00,726.00,78007010,Corpen Aike,Comandante Luis Piedrabuena,1.00
2024,2,SANTA CRUZ,2.00,726.00,78007020,Corpen Aike,Puerto Santa Cruz,1.00
2024,2,SANTA CRUZ,2.00,726.00,78014010,Deseado,Caleta Olivia,86.00
2024,2,SANTA CRUZ,2.00,726.00,78014020,Deseado,Cañadón Seco,35.00
2024,2,SANTA CRUZ,2.00,726.00,78014060,Deseado,Las Heras,200.00
2024,2,SANTA CRUZ,2.00,726.00,78014080,Deseado,Puerto Deseado,1.00
2024,2,SANTA CRUZ,2.00,726.00,78021060,Güer Aike,28 de Noviembre,1.00
2024,2,SANTA CRUZ,2.00,726.00,78021040,Güer Aike,Río Gallegos,3.00
2024,2,SANTA CRUZ,2.00,726.00,78021070,Güer Aike,Yacimientos Río Turbio,1.00
2024,2,SANTA CRUZ,2.00,726.00,78028010,Lago Argentino,El Calafate,1.00
2024,2,SANTA CRUZ,2.00,726.00,78042010,Magallanes,Puerto San Julián,1.00
2024,2,SANTA CRUZ,3.00,1259.00,78007010,Corpen Aike,Comandante Luis Piedrabuena,10.00
2024,2,SANTA CRUZ,3.00,1259.00,78007020,Corpen Aike,Puerto Santa Cruz,8.00
2024,2,SANTA CRUZ,3.00,1259.00,78014010,Deseado,Caleta Olivia,11.00
2024,2,SANTA CRUZ,3.00,1259.00,78014020,Deseado,Cañadón Seco,28.00
2024,2,SANTA CRUZ,3.00,1259.00,78014060,Deseado,Las Heras,74.00
2024,2,SANTA CRUZ,3.00,1259.00,78014070,Deseado,Pico Truncado,47.00
2024,2,SANTA CRUZ,3.00,1259.00,78014080,Deseado,Puerto Deseado,18.00
2024,2,SANTA CRUZ,3.00,1259.00,78021070,Güer Aike,Yacimientos Río Turbio,1.00
2024,2,SANTA CRUZ,3.00,1259.00,78028010,Lago Argentino,El Calafate,4.00
2024,2,SANTA CRUZ,3.00,1259.00,78028020,Lago Argentino,El Chaltén,1.00
2024,2,SANTA CRUZ,3.00,1259.00,78042010,Magallanes,Puerto San Julián,11.00
2024,2,SANTA CRUZ,3.00,1259.00,78049020,Río Chico,Gobernador Gregores,1.00
2024,2,SANTA CRUZ,4.00,506.00,78014060,Deseado,Las Heras,162.00
2024,2,SANTA CRUZ,5.00,1272.00,78007020,Corpen Aike,Puerto Santa Cruz,1.00
2024,2,SANTA CRUZ,5.00,1272.00,78021060,Güer Aike,28 de Noviembre,200.00
2024,2,SANTA CRUZ,5.00,1272.00,78021040,Güer Aike,Río Gallegos,17.00
2024,2,SANTA CRUZ,5.00,1272.00,78021070,Güer Aike,Yacimientos Río Turbio,1.00
2024,2,SANTA CRUZ,0.50,26.00,78014010,Deseado,Caleta Olivia,4.00
2024,2,SANTA CRUZ,0.50,26.00,78014020,Deseado,Cañadón Seco,1.00
2024,2,SANTA CRUZ,0.50,26.00,78021010,Güer Aike,El Turbio (Est. Gobernador Mayer),1.00
2024,2,SANTA CRUZ,0.50,26.00,78021040,Güer Aike,Río Gallegos,6.00
2024,2,SANTA CRUZ,0.50,26.00,78028010,Lago Argentino,El Calafate,2.00
2024,2,SANTA CRUZ,0.50,26.00,78028020,Lago Argentino,El Chaltén,1.00
2024,2,SANTA CRUZ,0.50,26.00,78028030,Lago Argentino,Tres Lagos,1.00
2024,2,SANTA CRUZ,0.50,26.00,78035010,Lago Buenos Aires,Los Antiguos,1.00
2024,2,SANTA CRUZ,0.50,26.00,78035020,Lago Buenos Aires,Perito Moreno,1.00
2024,2,SANTA CRUZ,0.50,26.00,78042010,Magallanes,Puerto San Julián,2.00
2024,2,SANTA CRUZ,0.50,26.00,78049010,Río Chico,Bajo Caracoles,1.00
2024,2,SANTA CRUZ,0.50,26.00,78049020,Río Chico,Gobernador Gregores,3.00
2024,2,SANTA CRUZ,6.00,2004.00,78007010,Corpen Aike,Comandante Luis Piedrabuena,12.00
2024,2,SANTA CRUZ,6.00,2004.00,78007020,Corpen Aike,Puerto Santa Cruz,8.00
2024,2,SANTA CRUZ,6.00,2004.00,78014010,Deseado,Caleta Olivia,13.00
2024,2,SANTA CRUZ,6.00,2004.00,78014080,Deseado,Puerto Deseado,82.00
